rule_id,section_code,section,variable,data_variables,check_type,condition_questionnaire,condition_stata,condition_status,rule_expression_stata,source_regle,scope_stata,scope_source,scope_status,decision_status,action,script
Q_J_J0A_MISSING,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J0A,J0A,manquant_univers,(consentement==1 && EMPLOYE==0) && (J0==2),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2))),translated,(missing(J0A)) & (((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J0A_SKIP,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J0A,J0A,saut_univers,(consentement==1 && EMPLOYE==0) && (J0==2),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2))),translated,(!missing(J0A)) & !(((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J0A_DOMAIN,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J0A,J0A,domaine,(consentement==1 && EMPLOYE==0) && (J0==2),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2))),translated,"!((inlist(J0A, 1, 2, 3, 4, 5, 6, 7, 8, 9))) & (!missing(J0A)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J0B_MISSING,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J0B,J0B,manquant_univers,(consentement==1 && EMPLOYE==0) && (J0==2),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2))),translated,(missing(J0B)) & (((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J0B_SKIP,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J0B,J0B,saut_univers,(consentement==1 && EMPLOYE==0) && (J0==2),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2))),translated,(!missing(J0B)) & !(((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J0B_DOMAIN,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J0B,J0B,domaine,(consentement==1 && EMPLOYE==0) && (J0==2),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2))),translated,"!((inlist(J0B, 1, 2))) & (!missing(J0B)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J1_MISSING,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J1,J1,manquant_univers,(consentement==1 && EMPLOYE==0) && (J0==1),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 1))),translated,(missing(J1)) & (((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J1_SKIP,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J1,J1,saut_univers,(consentement==1 && EMPLOYE==0) && (J0==1),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 1))),translated,(!missing(J1)) & !(((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J1_DOMAIN,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J1,J1,domaine,(consentement==1 && EMPLOYE==0) && (J0==1),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 1))),translated,"!((inlist(J1, 1, 2, 3, 4, 5, 6, 9))) & (!missing(J1)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J1X_MISSING,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J1X,J1X,manquant_univers,(consentement==1 && EMPLOYE==0) && (J1==9),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J1) & (J1 == 9))),translated,"((missing(J1X) | trim(J1X) == """")) & (((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J1) & (J1 == 9)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J1X_SKIP,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J1X,J1X,saut_univers,(consentement==1 && EMPLOYE==0) && (J1==9),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J1) & (J1 == 9))),translated,"((!missing(J1X) & trim(J1X) != """")) & !(((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J1) & (J1 == 9)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J2_MISSING,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J2,J2,manquant_univers,(consentement==1 && EMPLOYE==0) && (J0==1),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 1))),translated,(missing(J2)) & (((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J2_SKIP,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J2,J2,saut_univers,(consentement==1 && EMPLOYE==0) && (J0==1),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 1))),translated,(!missing(J2)) & !(((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J2_DOMAIN,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J2,J2,domaine,(consentement==1 && EMPLOYE==0) && (J0==1),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 1))),translated,"!((inlist(J2, 1, 2, 3, 4, 5, 6))) & (!missing(J2)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J3_MISSING,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J3,J3,manquant_univers,(consentement==1 && EMPLOYE==0) && (J0==2),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2))),translated,(missing(J3)) & (((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J3_SKIP,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J3,J3,saut_univers,(consentement==1 && EMPLOYE==0) && (J0==2),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2))),translated,(!missing(J3)) & !(((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_J3_DOMAIN,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,J3,J3,domaine,(consentement==1 && EMPLOYE==0) && (J0==2),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))) & ((!missing(J0) & (J0 == 2))),translated,"!((inlist(J3, 1, 2))) & (!missing(J3)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_HHJ_fin_MISSING,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,HHJ_fin,HHJ_fin,manquant_univers,(consentement==1 && EMPLOYE==0),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))),translated,"((missing(HHJ_fin) | trim(HHJ_fin) == """")) & (((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_J_HHJ_fin_SKIP,J,J. CHOMAGE – DUREE ET RECHERCHE D’EMPLOI,HHJ_fin,HHJ_fin,saut_univers,(consentement==1 && EMPLOYE==0),((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0))),translated,"((!missing(HHJ_fin) & trim(HHJ_fin) != """")) & !(((!missing(consentement) & (consentement == 1)) & (!missing(EMPLOYE) & (EMPLOYE == 0)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_11_J_J_CHOMAGE_DUREE_ET_RECHERCHE_DEMPLOI.do
Q_K_HHK_debut_MISSING,K,K. ENTREPRENEURIAT,HHK_debut,HHK_debut,manquant_univers,((HHI_fin!=null || HHJ_fin!=null) && consentement==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))),translated,"((missing(HHK_debut) | trim(HHK_debut) == """")) & (((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_HHK_debut_SKIP,K,K. ENTREPRENEURIAT,HHK_debut,HHK_debut,saut_univers,((HHI_fin!=null || HHJ_fin!=null) && consentement==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))),translated,"((!missing(HHK_debut) & trim(HHK_debut) != """")) & !(((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K1_MISSING,K,K. ENTREPRENEURIAT,K1,K1,manquant_univers,((HHI_fin!=null || HHJ_fin!=null) && consentement==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))),translated,(missing(K1)) & (((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K1_SKIP,K,K. ENTREPRENEURIAT,K1,K1,saut_univers,((HHI_fin!=null || HHJ_fin!=null) && consentement==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))),translated,(!missing(K1)) & !(((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K1_DOMAIN,K,K. ENTREPRENEURIAT,K1,K1,domaine,((HHI_fin!=null || HHJ_fin!=null) && consentement==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))),translated,"!((inlist(K1, 1, 2))) & (!missing(K1)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K2_MISSING,K,K. ENTREPRENEURIAT,K2,K2,manquant_univers,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==2),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2))),translated,(missing(K2)) & (((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K2_SKIP,K,K. ENTREPRENEURIAT,K2,K2,saut_univers,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==2),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2))),translated,(!missing(K2)) & !(((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K2_DOMAIN,K,K. ENTREPRENEURIAT,K2,K2,domaine,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==2),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2))),translated,"!((inlist(K2, 1, 2))) & (!missing(K2)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K3_MISSING,K,K. ENTREPRENEURIAT,K3,K3,manquant_univers,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 1))),translated,(missing(K3)) & (((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K3_SKIP,K,K. ENTREPRENEURIAT,K3,K3,saut_univers,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 1))),translated,(!missing(K3)) & !(((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K3_DOMAIN,K,K. ENTREPRENEURIAT,K3,K3,domaine,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 1))),translated,"!((inlist(K3, 1, 2, 3, 4, 5, 6, 9))) & (!missing(K3)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K3X_MISSING,K,K. ENTREPRENEURIAT,K3X,K3X,manquant_univers,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K3==9),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K3) & (K3 == 9))),translated,"((missing(K3X) | trim(K3X) == """")) & (((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K3) & (K3 == 9)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K3X_SKIP,K,K. ENTREPRENEURIAT,K3X,K3X,saut_univers,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K3==9),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K3) & (K3 == 9))),translated,"((!missing(K3X) & trim(K3X) != """")) & !(((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K3) & (K3 == 9)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K4_MISSING,K,K. ENTREPRENEURIAT,K4,K4,manquant_univers,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==2 && K2==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)) & (!missing(K2) & (K2 == 1))),translated,(missing(K4)) & (((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)) & (!missing(K2) & (K2 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K4_SKIP,K,K. ENTREPRENEURIAT,K4,K4,saut_univers,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==2 && K2==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)) & (!missing(K2) & (K2 == 1))),translated,(!missing(K4)) & !(((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)) & (!missing(K2) & (K2 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K4_DOMAIN,K,K. ENTREPRENEURIAT,K4,K4,domaine,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==2 && K2==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)) & (!missing(K2) & (K2 == 1))),translated,"!((inlist(K4, 1, 2, 3, 4, 5, 6, 7, 9))) & (!missing(K4)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K4X_MISSING,K,K. ENTREPRENEURIAT,K4X,K4X,manquant_univers,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K4==9),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K4) & (K4 == 9))),translated,"((missing(K4X) | trim(K4X) == """")) & (((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K4) & (K4 == 9)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K4X_SKIP,K,K. ENTREPRENEURIAT,K4X,K4X,saut_univers,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K4==9),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K4) & (K4 == 9))),translated,"((!missing(K4X) & trim(K4X) != """")) & !(((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K4) & (K4 == 9)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K5_MISSING,K,K. ENTREPRENEURIAT,K5,K5__1|K5__2|K5__3|K5__4|K5__5|K5__6|K5__7|K5__9,manquant_univers_multiselect,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==2 && K2==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)) & (!missing(K2) & (K2 == 1))),translated,(missing(K5__1) & missing(K5__2) & missing(K5__3) & missing(K5__4) & missing(K5__5) & missing(K5__6) & missing(K5__7) & missing(K5__9)) & (((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)) & (!missing(K2) & (K2 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K5_SKIP,K,K. ENTREPRENEURIAT,K5,K5__1|K5__2|K5__3|K5__4|K5__5|K5__6|K5__7|K5__9,saut_univers_multiselect,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==2 && K2==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)) & (!missing(K2) & (K2 == 1))),translated,(!missing(K5__1) | !missing(K5__2) | !missing(K5__3) | !missing(K5__4) | !missing(K5__5) | !missing(K5__6) | !missing(K5__7) | !missing(K5__9)) & !(((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)) & (!missing(K2) & (K2 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K5_DOMAIN_K5__1,K,K. ENTREPRENEURIAT,K5,K5__1,domaine_multiselect,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==2 && K2==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)) & (!missing(K2) & (K2 == 1))),translated,"!inlist(K5__1, 0, 1) & !missing(K5__1) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K5_DOMAIN_K5__2,K,K. ENTREPRENEURIAT,K5,K5__2,domaine_multiselect,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==2 && K2==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)) & (!missing(K2) & (K2 == 1))),translated,"!inlist(K5__2, 0, 1) & !missing(K5__2) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K5_DOMAIN_K5__3,K,K. ENTREPRENEURIAT,K5,K5__3,domaine_multiselect,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==2 && K2==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)) & (!missing(K2) & (K2 == 1))),translated,"!inlist(K5__3, 0, 1) & !missing(K5__3) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K5_DOMAIN_K5__4,K,K. ENTREPRENEURIAT,K5,K5__4,domaine_multiselect,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==2 && K2==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)) & (!missing(K2) & (K2 == 1))),translated,"!inlist(K5__4, 0, 1) & !missing(K5__4) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
Q_K_K5_DOMAIN_K5__5,K,K. ENTREPRENEURIAT,K5,K5__5,domaine_multiselect,((HHI_fin!=null || HHJ_fin!=null) && consentement==1) && (K1==2 && K2==1),((!missing(HHI_fin) | !missing(HHJ_fin)) & (!missing(consentement) & (consentement == 1))) & ((!missing(K1) & (K1 == 2)) & (!missing(K2) & (K2 == 1))),translated,"!inlist(K5__5, 0, 1) & !missing(K5__5) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_12_K_K_ENTREPRENEURIAT.do
